PD26636a2.ascat_ngs.summary.csv:200,22,16615463,17281931,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:201,22,17283102,17293295,2,1,3,1
PD26636a2.ascat_ngs.summary.csv:202,22,17294997,17560462,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:203,22,17561513,17679997,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:204,22,17681581,17697428,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:205,22,17699299,17792740,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:206,22,17793969,17808150,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:207,22,17809449,17876250,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:208,22,17880070,17887534,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:209,22,17888621,18969664,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:210,22,18970915,19316107,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:211,22,19317397,20008711,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:212,22,20009928,20018103,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:213,22,20019178,20029878,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:214,22,20030980,21004476,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:215,22,21005697,21023618,2,1,3,1
PD26636a2.ascat_ngs.summary.csv:216,22,21024880,21147293,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:217,22,21148621,21173308,2,1,3,1
PD26636a2.ascat_ngs.summary.csv:218,22,21174312,21215198,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:219,22,21216695,21303042,2,1,3,1
PD26636a2.ascat_ngs.summary.csv:220,22,21304408,24954832,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:221,22,24956472,24985470,2,1,3,1
PD26636a2.ascat_ngs.summary.csv:222,22,24986473,25690206,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:223,22,25691430,26131046,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:224,22,26132090,26242229,2,1,2,1
PD26636a2.ascat_ngs.summary.csv:225,22,26244504,31074048,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:226,22,31075719,36032225,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:227,22,36033309,36473353,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:228,22,36474631,36474631,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:229,22,36475923,36640927,2,1,2,0
PD26636a2.ascat_ngs.summary.csv:230,22,36642018,51240820,2,1,1,0
PD26636a2.ascat_ngs.summary.csv:232,X,41141396,41475932,1,0,2,0
PD26636a2.ascat_ngs.summary.csv:233,X,41492695,154929412,1,0,1,0
PD26636a3.ascat_ngs.summary.csv:1,1,13116,16883613,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:2,1,16885561,17096962,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:3,1,17099595,29414108,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:4,1,29416028,29469766,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:5,1,29470843,31507363,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:6,1,31508985,31686848,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:7,1,31687958,42700518,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:8,1,42702007,42750887,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:9,1,42755245,121484236,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:10,1,142535439,142690236,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:11,1,142691551,142781170,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:12,1,142782841,143730828,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:13,1,143734242,249239902,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:14,2,10587,216219803,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:15,2,216220870,217160363,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:16,2,217161468,243187487,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:17,3,60197,51599595,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:18,3,51601486,58400414,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:19,3,58401480,89650029,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:20,3,89651362,89687516,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:21,3,89688858,120853090,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:22,3,120854865,121128097,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:23,3,121131137,122649248,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:24,3,122650516,122700143,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:25,3,122701790,174734049,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:26,3,174735129,174870236,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:27,3,174871685,197908615,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:28,4,11961,49501128,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:29,4,49502351,49594505,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:30,4,49600569,49633857,2,1,0,0
PD26636a3.ascat_ngs.summary.csv:31,4,49634894,70122990,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:32,4,70124337,70231624,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:33,4,70232783,191043877,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:34,5,11882,58979377,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:35,5,58981007,59189705,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:36,5,59191612,129601135,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:37,5,129602816,130252362,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:38,5,130253459,180790901,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:39,6,100116,62882812,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:40,6,62885460,104257438,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:41,6,104258637,104269806,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:42,6,104270807,104311407,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:43,6,104312750,104479166,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:44,6,104483487,104506811,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:45,6,104507811,104516675,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:46,6,104518126,171049557,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:47,7,24220,4113868,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:48,7,4115191,4291282,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:49,7,4292528,158965522,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:50,7,158966658,159127076,2,1,4,1
PD26636a3.ascat_ngs.summary.csv:51,8,11774,7020647,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:52,8,7023896,7079672,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:53,8,7081241,7404516,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:54,8,7443681,7648037,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:55,8,7649721,8011246,2,1,3,0
PD26636a3.ascat_ngs.summary.csv:56,8,8012762,8090315,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:57,8,8091689,11947331,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:58,8,11952698,12206947,2,1,3,0
PD26636a3.ascat_ngs.summary.csv:59,8,12212911,33913128,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:60,8,33914400,34933870,2,1,13,2
PD26636a3.ascat_ngs.summary.csv:61,8,34935522,35757055,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:62,8,35763917,37544448,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:63,8,37571392,40965681,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:64,8,40967164,41066156,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:65,8,41069184,41716108,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:66,8,41717330,42942722,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:67,8,42944386,53229227,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:68,8,53231398,54076345,2,1,14,2
PD26636a3.ascat_ngs.summary.csv:69,8,54078097,56723819,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:70,8,56725199,56805477,2,1,13,2
PD26636a3.ascat_ngs.summary.csv:71,8,56806695,69432835,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:72,8,69434195,69473723,2,1,9,2
PD26636a3.ascat_ngs.summary.csv:73,8,69475137,79855628,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:74,8,79856855,82454361,2,1,14,2
PD26636a3.ascat_ngs.summary.csv:75,8,82456290,91162129,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:76,8,91163167,92945384,2,1,10,4
PD26636a3.ascat_ngs.summary.csv:77,8,92946485,98741518,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:78,8,98743266,99576443,2,1,14,2
PD26636a3.ascat_ngs.summary.csv:79,8,99585434,100802706,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:80,8,100812300,100828159,2,1,14,3
PD26636a3.ascat_ngs.summary.csv:81,8,100831260,102175983,2,1,14,2
PD26636a3.ascat_ngs.summary.csv:82,8,102177276,102458149,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:83,8,102461701,103782032,2,1,14,2
PD26636a3.ascat_ngs.summary.csv:84,8,103786630,117496572,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:85,8,117498217,119129661,2,1,10,4
PD26636a3.ascat_ngs.summary.csv:86,8,119131774,119272493,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:87,8,119273578,137808181,2,1,7,1
PD26636a3.ascat_ngs.summary.csv:88,8,137809416,137858349,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:89,8,137859410,141702572,2,1,6,1
PD26636a3.ascat_ngs.summary.csv:90,8,141703595,142521360,2,1,7,1
PD26636a3.ascat_ngs.summary.csv:91,8,142522493,144462169,2,1,11,1
PD26636a3.ascat_ngs.summary.csv:92,8,144463267,146303788,2,1,6,1
PD26636a3.ascat_ngs.summary.csv:93,9,10469,23999998,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:94,9,24001461,24354105,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:95,9,24355527,24653205,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:96,9,24654795,24667453,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:97,9,24668504,45354882,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:98,9,45356325,47255692,2,1,2,1
PD26636a3.ascat_ngs.summary.csv:99,9,65471575,80923609,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:100,9,80924642,80961655,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:101,9,80962676,141146683,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:102,10,60969,3999910,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:103,10,4001542,4023403,2,1,4,1
PD26636a3.ascat_ngs.summary.csv:104,10,4025644,5549623,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:105,10,5550673,6944340,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:106,10,6945970,7260501,2,1,10,2
PD26636a3.ascat_ngs.summary.csv:107,10,7261514,8401065,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:108,10,8402927,10355965,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:109,10,10357495,12445843,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:110,10,12446844,13769947,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:111,10,13771178,17011440,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:112,10,17012522,33386314,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:113,10,33387391,39071260,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:114,10,39072555,42406446,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:115,10,42408024,76329361,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:116,10,76332930,89173116,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:117,10,89174733,89183030,2,1,3,0
PD26636a3.ascat_ngs.summary.csv:118,10,89184415,96427354,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:119,10,96429130,97363898,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:120,10,97365163,101117557,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:121,10,101119146,102697376,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:122,10,102699032,104374653,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:123,10,104377759,121252831,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:124,10,121254281,123008039,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:125,10,123009133,126516556,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:126,10,126517989,126620922,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:127,10,126623542,134163693,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:128,10,134164833,135524334,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:129,11,87268,66135179,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:130,11,66138434,66162419,2,1,8,0
PD26636a3.ascat_ngs.summary.csv:131,11,66163547,134946318,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:132,12,68657,133841262,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:133,13,19020095,34893836,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:134,13,34895281,34911631,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:135,13,34912828,88777271,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:136,13,88778513,88844231,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:137,13,88845252,115108598,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:138,14,19000060,19808194,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:139,14,19810891,20426398,2,1,4,1
PD26636a3.ascat_ngs.summary.csv:140,14,20427624,66627308,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:141,14,66628565,68459721,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:142,14,68461832,107288870,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:143,15,20000538,20074573,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:144,15,20075594,22668732,2,1,2,1
PD26636a3.ascat_ngs.summary.csv:145,15,22671162,57630962,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:146,15,57632025,57651188,2,1,6,1
PD26636a3.ascat_ngs.summary.csv:147,15,57652230,90605750,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:148,15,90607212,91528823,2,1,4,1
PD26636a3.ascat_ngs.summary.csv:149,15,91530158,102432136,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:150,15,102435673,102520794,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:151,16,60291,14868912,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:152,16,14871256,15476013,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:153,16,15477060,16298209,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:154,16,16299755,16909153,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:155,16,16910235,29285675,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:156,16,29286920,29413232,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:157,16,29418667,32140312,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:158,16,32142471,33816336,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:159,16,33817400,50247680,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:160,16,50250233,50393431,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:161,16,50395168,52777252,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:162,16,52778697,52856866,2,1,2,1
PD26636a3.ascat_ngs.summary.csv:163,16,52858310,78532435,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:164,16,78533463,78670892,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:165,16,78672337,78887772,2,1,4,1
PD26636a3.ascat_ngs.summary.csv:166,16,78889007,90292766,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:167,17,828,16138257,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:168,17,16140054,16236388,2,1,4,0
PD26636a3.ascat_ngs.summary.csv:169,17,16237868,19024074,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:170,17,19047685,34438558,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:171,17,34439585,34831963,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:172,17,34832992,44212030,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:173,17,44219905,44773783,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:174,17,44781030,74819228,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:175,17,74820311,74947422,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:176,17,74948434,81185372,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:177,18,16444,14262532,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:178,18,14263535,14308936,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:179,18,14309942,14321095,2,1,2,1
PD26636a3.ascat_ngs.summary.csv:180,18,14322577,26859094,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:181,18,26860187,78017073,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:182,19,226776,4759978,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:183,19,4764306,4952314,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:184,19,4953351,24521189,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:185,19,24522208,24615708,2,1,4,2
PD26636a3.ascat_ngs.summary.csv:186,19,24618272,35345316,2,1,7,1
PD26636a3.ascat_ngs.summary.csv:187,19,35346754,35624890,2,1,6,1
PD26636a3.ascat_ngs.summary.csv:188,19,35626349,38457103,2,1,7,1
PD26636a3.ascat_ngs.summary.csv:189,19,38458399,38566358,2,1,7,2
PD26636a3.ascat_ngs.summary.csv:190,19,38567761,59118779,2,1,7,1
PD26636a3.ascat_ngs.summary.csv:191,20,61098,14672177,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:192,20,14673838,14681801,2,1,1,0
PD26636a3.ascat_ngs.summary.csv:193,20,14683029,25503886,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:194,20,25504932,30834985,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:195,20,30836608,31075661,2,1,6,2
PD26636a3.ascat_ngs.summary.csv:196,20,31078606,62962869,2,1,8,2
PD26636a3.ascat_ngs.summary.csv:197,21,9411410,10187291,2,1,3,1
PD26636a3.ascat_ngs.summary.csv:198,21,10196122,14340319,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:199,21,14342608,14444531,2,1,6,3
PD26636a3.ascat_ngs.summary.csv:200,21,14446218,45711202,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:201,21,45712290,45727242,2,1,8,3
PD26636a3.ascat_ngs.summary.csv:202,21,45728442,48119634,2,1,5,2
PD26636a3.ascat_ngs.summary.csv:203,22,16051249,51240820,2,1,2,0
PD26636a3.ascat_ngs.summary.csv:205,X,41141396,41475932,1,0,4,0
PD26636a3.ascat_ngs.summary.csv:208,X,62959248,154929412,1,0,2,0
PD26636a6.ascat_ngs.summary.csv:1,1,13116,29414108,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:2,1,29416028,29469766,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:3,1,29470843,101175651,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:4,1,101177133,101425548,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:5,1,101426960,142664625,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:6,1,142666871,142781170,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:7,1,142782841,249239902,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:8,2,10587,39560970,2,1,5,2
PD26636a6.ascat_ngs.summary.csv:9,2,39563433,72712091,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:10,2,72713916,73078223,2,1,5,2
PD26636a6.ascat_ngs.summary.csv:11,2,73079675,73197693,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:12,2,73199619,73329409,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:13,2,73330443,73654363,2,1,5,2
PD26636a6.ascat_ngs.summary.csv:14,2,73655496,117907983,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:15,2,117910774,138428464,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:16,2,138430013,216214791,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:17,2,216215887,217155678,2,1,6,1
PD26636a6.ascat_ngs.summary.csv:18,2,217158125,242852778,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:19,2,242853893,242951049,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:20,2,242952540,242964069,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:21,2,242965090,243024985,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:22,2,243026034,243027101,2,1,0,0
PD26636a6.ascat_ngs.summary.csv:23,2,243028248,243035693,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:24,2,243037398,243187487,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:25,3,60197,51599595,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:26,3,51601486,58401480,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:27,3,58403042,59839050,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:28,3,59841529,59979237,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:29,3,59980424,120854865,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:30,3,120855967,121127027,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:31,3,121128097,174291994,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:32,3,174294056,174673810,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:33,3,174675184,197908615,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:34,4,11961,49318597,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:35,4,49320394,49536391,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:36,4,49537495,49587914,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:37,4,49589509,49659016,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:38,4,52660391,70122990,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:39,4,70124337,70230242,2,1,5,0
PD26636a6.ascat_ngs.summary.csv:40,4,70231624,191043877,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:41,5,11882,57937240,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:42,5,57939227,58947989,2,1,5,1
PD26636a6.ascat_ngs.summary.csv:43,5,58949257,58979377,2,1,5,0
PD26636a6.ascat_ngs.summary.csv:44,5,58981007,59186667,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:45,5,59188105,64509115,2,1,5,1
PD26636a6.ascat_ngs.summary.csv:46,5,64512523,64767622,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:47,5,64768677,180790901,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:48,6,100116,104311407,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:49,6,104312750,104479166,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:50,6,104483487,104506811,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:51,6,104507811,104516675,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:52,6,104518126,171049557,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:53,7,24220,159127076,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:54,8,11774,7648037,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:55,8,7649721,8090315,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:56,8,8091689,11947331,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:57,8,11952698,12017217,2,1,4,0
PD26636a6.ascat_ngs.summary.csv:58,8,12019939,12064803,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:59,8,12072236,12183757,2,1,3,0
PD26636a6.ascat_ngs.summary.csv:60,8,12185344,33913128,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:61,8,33914400,34933870,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:62,8,34935522,35757055,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:63,8,35763917,37544448,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:64,8,37571392,40965681,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:65,8,40967164,41066156,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:66,8,41069184,41716108,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:67,8,41717330,42909838,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:68,8,42911986,42933466,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:69,8,42936880,53231398,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:70,8,53233625,54076345,2,1,10,2
PD26636a6.ascat_ngs.summary.csv:71,8,54078097,56723819,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:72,8,56725199,56805477,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:73,8,56806695,57898920,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:74,8,57900175,64059527,2,1,7,2
PD26636a6.ascat_ngs.summary.csv:75,8,64060597,79855628,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:76,8,79856855,82454361,2,1,10,2
PD26636a6.ascat_ngs.summary.csv:77,8,82456290,91162129,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:78,8,91163167,92938934,2,1,8,4
PD26636a6.ascat_ngs.summary.csv:79,8,92941038,98749609,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:80,8,98750950,99576443,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:81,8,99585434,100802706,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:82,8,100812300,100828159,2,1,11,4
PD26636a6.ascat_ngs.summary.csv:83,8,100831260,102175983,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:84,8,102177276,102458149,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:85,8,102461701,103791669,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:86,8,103793053,117489929,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:87,8,117491474,119124007,2,1,8,4
PD26636a6.ascat_ngs.summary.csv:88,8,119125596,119133116,2,1,7,0
PD26636a6.ascat_ngs.summary.csv:89,8,119134684,137809416,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:90,8,137810466,137858349,2,1,1,0
PD26636a6.ascat_ngs.summary.csv:91,8,137859410,142516426,2,1,5,2
PD26636a6.ascat_ngs.summary.csv:92,8,142517741,144462169,2,1,9,2
PD26636a6.ascat_ngs.summary.csv:93,8,144463267,144487050,2,1,5,1
PD26636a6.ascat_ngs.summary.csv:94,8,144488057,146303788,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:95,9,10469,23997482,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:96,9,23998769,24357636,2,1,2,0
PD26636a6.ascat_ngs.summary.csv:97,9,24360860,115369997,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:98,9,115371397,115909519,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:99,9,115910991,141146683,2,1,3,1
PD26636a6.ascat_ngs.summary.csv:100,10,60969,3999910,2,1,4,2
PD26636a6.ascat_ngs.summary.csv:101,10,4001542,4023403,2,1,4,1
PD26636a6.ascat_ngs.summary.csv:102,10,4025644,5538488,2,1,6,2
PD26636a6.ascat_ngs.summary.csv:103,10,5539682,6954547,2,1,8,2
PD26636a6.ascat_ngs.summary.csv:104,10,6955656,7260501,2,1,10,2
